Time,Voltage,Current,Ah
7/23/2017 10:33,3.34486,-2.89982,0.58878
7/23/2017 10:34,3.34228,-2.899,0.58073
7/23/2017 10:35,3.33971,-2.89982,0.57268
7/23/2017 10:36,3.33714,-2.899,0.56462
7/23/2017 10:37,3.33456,-2.89982,0.55657
7/23/2017 10:38,3.33135,-2.89982,0.54852
7/23/2017 10:39,3.32877,-2.899,0.54046
7/23/2017 10:40,3.3262,-2.89982,0.53241
7/23/2017 10:41,3.32298,-2.89982,0.52435
7/23/2017 10:42,3.32041,-2.899,0.5163
7/23/2017 10:43,3.31719,-2.899,0.50824
7/23/2017 10:44,3.31462,-2.89982,0.50019
7/23/2017 10:45,3.3114,-2.89982,0.49214
7/23/2017 10:46,3.30883,-2.899,0.48408
7/23/2017 10:47,3.30561,-2.89982,0.47603
7/23/2017 10:48,3.3024,-2.89982,0.46798
7/23/2017 10:49,3.29918,-2.899,0.45992
7/23/2017 10:50,3.29596,-2.89982,0.45187
7/23/2017 10:51,3.29339,-2.89982,0.44381
7/23/2017 10:52,3.29017,-2.89982,0.43576
7/23/2017 10:53,3.28695,-2.899,0.42771
7/23/2017 10:54,3.28374,-2.89982,0.41965
7/23/2017 10:55,3.28052,-2.899,0.4116
7/23/2017 10:56,3.27666,-2.89982,0.40355
7/23/2017 10:57,3.27344,-2.899,0.39549
7/23/2017 10:58,3.27023,-2.899,0.38744
7/23/2017 10:59,3.26637,-2.899,0.37938
7/23/2017 11:00,3.26315,-2.899,0.37133
7/23/2017 11:01,3.25929,-2.899,0.36328
7/23/2017 11:02,3.25543,-2.89982,0.35522
7/23/2017 11:03,3.25157,-2.89982,0.34717
7/23/2017 11:04,3.24707,-2.89982,0.33911
7/23/2017 11:05,3.24321,-2.899,0.33106
7/23/2017 11:06,3.23935,-2.899,0.32301
7/23/2017 11:07,3.23484,-2.89982,0.31496
7/23/2017 11:08,3.23098,-2.899,0.3069
7/23/2017 11:09,3.22648,-2.89982,0.29884
7/23/2017 11:10,3.22197,-2.89982,0.29079
7/23/2017 11:11,3.21747,-2.89982,0.28274
7/23/2017 11:12,3.21232,-2.899,0.27468
7/23/2017 11:13,3.20782,-2.89982,0.26663
7/23/2017 11:14,3.20267,-2.89982,0.25858
7/23/2017 11:15,3.19753,-2.899,0.25052
7/23/2017 11:16,3.19238,-2.899,0.24246
7/23/2017 11:17,3.18723,-2.899,0.23442
7/23/2017 11:18,3.18144,-2.89982,0.22636
7/23/2017 11:19,3.17565,-2.89982,0.2183
7/23/2017 11:20,3.16986,-2.89982,0.21025
7/23/2017 11:21,3.16343,-2.89982,0.2022
7/23/2017 11:22,3.15764,-2.899,0.19415
7/23/2017 11:23,3.1512,-2.89982,0.18609
7/23/2017 11:24,3.14413,-2.89982,0.17804
7/23/2017 11:25,3.13705,-2.899,0.16998
7/23/2017 11:26,3.12997,-2.89982,0.16193
7/23/2017 11:27,3.1229,-2.89982,0.15387
7/23/2017 11:28,3.11518,-2.89982,0.14582
7/23/2017 11:29,3.10746,-2.89982,0.13776
7/23/2017 11:30,3.09909,-2.899,0.12971
7/23/2017 11:31,3.09073,-2.89982,0.12166
7/23/2017 11:32,3.08172,-2.899,0.11361
7/23/2017 11:33,3.07271,-2.899,0.10555
7/23/2017 11:34,3.06371,-2.89982,0.0975
7/23/2017 11:35,3.05341,-2.89982,0.08944
7/23/2017 11:36,3.04376,-2.89982,0.08139
7/23/2017 11:37,3.03283,-2.89982,0.07333
7/23/2017 11:38,3.02189,-2.899,0.06528
7/23/2017 11:39,3.01031,-2.89982,0.05723
7/23/2017 11:40,2.99808,-2.89982,0.04917
7/23/2017 11:41,2.98586,-2.89982,0.04112
7/23/2017 11:42,2.97235,-2.899,0.03306
7/23/2017 11:43,2.95884,-2.89982,0.02501
7/23/2017 11:44,2.94404,-2.89982,0.01695
7/23/2017 11:45,2.92924,-2.89982,0.00891
7/23/2017 11:46,2.91316,-2.89982,0.00085
7/23/2017 11:47,2.89579,-2.899,-0.00721
7/23/2017 11:48,2.87777,-2.89982,-0.01526
7/23/2017 11:49,2.85912,-2.899,-0.02331
7/23/2017 11:50,2.85783,-2.899,-0.02379
7/23/2017 11:51,3.16485,0,-0.02379
7/23/2017 11:52,3.20603,0,-0.02379
7/23/2017 11:53,3.23305,0,-0.02379
7/23/2017 11:54,3.25235,0,-0.02379
7/23/2017 11:55,3.26779,0,-0.02379
7/23/2017 11:56,3.28002,0,-0.02379
7/23/2017 11:57,3.29031,0,-0.02379
7/23/2017 11:58,3.29867,0,-0.02379
7/23/2017 11:59,3.30575,0,-0.02379
7/23/2017 12:00,3.31154,0,-0.02379
7/23/2017 12:01,3.31669,0,-0.02379
7/23/2017 12:02,3.32119,0,-0.02379
7/23/2017 12:03,3.32441,0,-0.02379
7/23/2017 12:04,3.32763,0,-0.02379
7/23/2017 12:05,3.33084,0,-0.02379
7/23/2017 12:06,3.33342,0,-0.02379
7/23/2017 12:07,3.33599,0,-0.02379
7/23/2017 12:08,3.33792,0,-0.02379
7/23/2017 12:09,3.33921,0,-0.02379
7/23/2017 12:10,3.34114,0,-0.02379
7/23/2017 12:11,3.34242,0,-0.02379
7/23/2017 12:12,3.34436,0,-0.02379
7/23/2017 12:13,3.345,0,-0.02379
7/23/2017 12:14,3.34629,0,-0.02379
7/23/2017 12:15,3.34757,0,-0.02379
7/23/2017 12:16,3.34822,0,-0.02379
7/23/2017 12:17,3.34886,0,-0.02379
7/23/2017 12:18,3.35015,0,-0.02379
7/23/2017 12:19,3.35079,0,-0.02379
7/23/2017 12:20,3.35143,0,-0.02379
7/23/2017 12:21,3.35143,0,-0.02379
7/23/2017 12:22,3.97021,-2.89982,2.28794
7/23/2017 12:23,3.95606,-2.899,2.27989
7/23/2017 12:24,3.94705,-2.89982,2.27183
7/23/2017 12:25,3.93933,-2.899,2.26378
7/23/2017 12:26,3.93289,-2.899,2.25572
7/23/2017 12:27,3.92775,-2.89982,2.24767
7/23/2017 12:28,3.92324,-2.89982,2.23962
7/23/2017 12:29,3.91874,-2.899,2.23156
7/23/2017 12:30,3.91488,-2.899,2.22351
7/23/2017 12:31,3.91102,-2.899,2.21545
7/23/2017 12:32,3.9078,-2.89982,2.2074
7/23/2017 12:33,3.90459,-2.89982,2.19934
7/23/2017 12:34,3.90137,-2.899,2.19129
7/23/2017 12:35,3.89815,-2.89982,2.18324
7/23/2017 12:36,3.89494,-2.89982,2.17519
7/23/2017 12:37,3.89236,-2.89982,2.16713
7/23/2017 12:38,3.88915,-2.899,2.15907
7/23/2017 12:39,3.88593,-2.89982,2.15103
7/23/2017 12:40,3.88335,-2.899,2.14297
7/23/2017 12:41,3.88078,-2.899,2.13492
7/23/2017 12:42,3.87756,-2.899,2.12686
7/23/2017 12:43,3.87435,-2.89982,2.11881
7/23/2017 12:44,3.87177,-2.89982,2.11076
7/23/2017 12:45,3.86856,-2.899,2.1027
7/23/2017 12:46,3.86534,-2.89982,2.09465
7/23/2017 12:47,3.86277,-2.89982,2.08659
7/23/2017 12:48,3.86019,-2.899,2.07853
7/23/2017 12:49,3.85698,-2.899,2.07048
7/23/2017 12:50,3.85376,-2.899,2.06243
7/23/2017 12:51,3.85119,-2.899,2.05438
7/23/2017 12:52,3.84861,-2.89982,2.04632
7/23/2017 12:53,3.8454,-2.899,2.03827
7/23/2017 12:54,3.84282,-2.899,2.03021
7/23/2017 12:55,3.83961,-2.899,2.02216
7/23/2017 12:56,3.83703,-2.89982,2.0141
7/23/2017 12:57,3.83382,-2.89982,2.00605
7/23/2017 12:58,3.83124,-2.899,1.998
7/23/2017 12:59,3.82803,-2.89982,1.98994
7/23/2017 13:00,3.82545,-2.89982,1.98189
7/23/2017 13:01,3.82224,-2.899,1.97383
7/23/2017 13:02,3.81966,-2.899,1.96578
7/23/2017 13:03,3.81644,-2.899,1.95773
7/23/2017 13:04,3.81323,-2.89982,1.94967
7/23/2017 13:05,3.81065,-2.899,1.94162
7/23/2017 13:06,3.80808,-2.899,1.93357
7/23/2017 13:07,3.80486,-2.899,1.92551
7/23/2017 13:08,3.80229,-2.899,1.91746
7/23/2017 13:09,3.79907,-2.899,1.9094
7/23/2017 13:10,3.7965,-2.89982,1.90135
7/23/2017 13:11,3.79328,-2.899,1.89329
7/23/2017 13:12,3.79071,-2.899,1.88524
7/23/2017 13:13,3.78749,-2.89982,1.87719
7/23/2017 13:14,3.78492,-2.899,1.86913
7/23/2017 13:15,3.78235,-2.899,1.86108
7/23/2017 13:16,3.77913,-2.89982,1.85303
7/23/2017 13:17,3.77656,-2.899,1.84497
7/23/2017 13:18,3.77398,-2.89982,1.83692
7/23/2017 13:19,3.77077,-2.89982,1.82887
7/23/2017 13:20,3.76819,-2.89982,1.82081
7/23/2017 13:21,3.76498,-2.899,1.81276
7/23/2017 13:22,3.7624,-2.899,1.8047
7/23/2017 13:23,3.75919,-2.899,1.79665
7/23/2017 13:24,3.75661,-2.899,1.7886
7/23/2017 13:25,3.75404,-2.899,1.78054
7/23/2017 13:26,3.75082,-2.89982,1.77249
7/23/2017 13:27,3.74825,-2.89982,1.76443
7/23/2017 13:28,3.74567,-2.89982,1.75638
7/23/2017 13:29,3.74246,-2.899,1.74832
7/23/2017 13:30,3.73988,-2.89982,1.74027
7/23/2017 13:31,3.73731,-2.89982,1.73222
7/23/2017 13:32,3.73474,-2.899,1.72416
7/23/2017 13:33,3.73152,-2.89982,1.71611
7/23/2017 13:34,3.72895,-2.89982,1.70806
7/23/2017 13:35,3.72637,-2.89982,1.7
7/23/2017 13:36,3.72316,-2.899,1.69195
7/23/2017 13:37,3.72058,-2.899,1.68389
7/23/2017 13:38,3.71737,-2.899,1.67584
7/23/2017 13:39,3.71479,-2.89982,1.66779
7/23/2017 13:40,3.71222,-2.899,1.65974
7/23/2017 13:41,3.70965,-2.89982,1.65168
7/23/2017 13:42,3.70643,-2.89982,1.64363
7/23/2017 13:43,3.70386,-2.89982,1.63557
7/23/2017 13:44,3.70064,-2.89982,1.62752
7/23/2017 13:45,3.69807,-2.89982,1.61947
7/23/2017 13:46,3.69549,-2.899,1.61141
7/23/2017 13:47,3.69292,-2.89982,1.60336
7/23/2017 13:48,3.6897,-2.899,1.5953
7/23/2017 13:49,3.68713,-2.899,1.58725
7/23/2017 13:50,3.68455,-2.89982,1.5792
7/23/2017 13:51,3.68134,-2.89982,1.57114
7/23/2017 13:52,3.67812,-2.899,1.56309
7/23/2017 13:53,3.67555,-2.89982,1.55503
7/23/2017 13:54,3.67297,-2.899,1.54698
7/23/2017 13:55,3.66976,-2.899,1.53892
7/23/2017 13:56,3.66718,-2.89982,1.53087
7/23/2017 13:57,3.66397,-2.89982,1.52281
7/23/2017 13:58,3.66139,-2.89982,1.51476
7/23/2017 13:59,3.65818,-2.89982,1.50671
7/23/2017 14:00,3.65496,-2.899,1.49865
7/23/2017 14:01,3.65239,-2.89982,1.4906
7/23/2017 14:02,3.64917,-2.89982,1.48255
7/23/2017 14:03,3.64595,-2.89982,1.4745
7/23/2017 14:04,3.64338,-2.899,1.46644
7/23/2017 14:05,3.64016,-2.899,1.45838
7/23/2017 14:06,3.63695,-2.89982,1.45033
7/23/2017 14:07,3.63437,-2.899,1.44228
7/23/2017 14:08,3.63116,-2.899,1.43422
7/23/2017 14:09,3.62794,-2.89982,1.42617
7/23/2017 14:10,3.62472,-2.89982,1.41811
7/23/2017 14:11,3.62215,-2.899,1.41006
7/23/2017 14:12,3.61893,-2.89982,1.40201
7/23/2017 14:13,3.61571,-2.89982,1.39395
7/23/2017 14:14,3.61314,-2.899,1.3859
7/23/2017 14:15,3.60992,-2.89982,1.37785
7/23/2017 14:16,3.60671,-2.89982,1.36979
7/23/2017 14:17,3.60349,-2.89982,1.36174
7/23/2017 14:18,3.60092,-2.89982,1.35369
7/23/2017 14:19,3.5977,-2.89982,1.34562
7/23/2017 14:20,3.59448,-2.899,1.33758
7/23/2017 14:21,3.59127,-2.899,1.32952
7/23/2017 14:22,3.58805,-2.89982,1.32147
7/23/2017 14:23,3.58483,-2.89982,1.31342
7/23/2017 14:24,3.58226,-2.89982,1.30536
7/23/2017 14:25,3.57904,-2.89982,1.29731
7/23/2017 14:26,3.57583,-2.89982,1.28926
7/23/2017 14:27,3.57261,-2.89982,1.2812
7/23/2017 14:28,3.56939,-2.899,1.27314
7/23/2017 14:29,3.56618,-2.89982,1.26509
7/23/2017 14:30,3.56296,-2.89982,1.25704
7/23/2017 14:31,3.56039,-2.89982,1.24899
7/23/2017 14:32,3.55717,-2.899,1.24093
7/23/2017 14:33,3.55395,-2.89982,1.23287
7/23/2017 14:34,3.55073,-2.899,1.22482
7/23/2017 14:35,3.54752,-2.89982,1.21677
7/23/2017 14:36,3.5443,-2.899,1.20872
7/23/2017 14:37,3.54173,-2.899,1.20066
7/23/2017 14:38,3.53851,-2.899,1.1926
7/23/2017 14:39,3.53529,-2.89982,1.18455
7/23/2017 14:40,3.53208,-2.89982,1.17649
7/23/2017 14:41,3.5295,-2.899,1.16845
7/23/2017 14:42,3.52629,-2.89982,1.16039
7/23/2017 14:43,3.52307,-2.899,1.15233
7/23/2017 14:44,3.51985,-2.899,1.14429
7/23/2017 14:45,3.51728,-2.89982,1.13623
7/23/2017 14:46,3.51406,-2.899,1.12818
7/23/2017 14:47,3.51085,-2.89982,1.12012
7/23/2017 14:48,3.50827,-2.899,1.11207
7/23/2017 14:49,3.50506,-2.89982,1.10401
7/23/2017 14:50,3.50184,-2.899,1.09596
7/23/2017 14:51,3.49927,-2.899,1.08791
7/23/2017 14:52,3.49669,-2.899,1.07985
7/23/2017 14:53,3.49348,-2.899,1.0718
7/23/2017 14:54,3.49026,-2.899,1.06374
7/23/2017 14:55,3.48768,-2.899,1.05569
7/23/2017 14:56,3.48447,-2.89982,1.04763
7/23/2017 14:57,3.48189,-2.89982,1.03958
7/23/2017 14:58,3.47868,-2.899,1.03153
7/23/2017 14:59,3.4761,-2.899,1.02347
7/23/2017 15:00,3.47289,-2.899,1.01542
7/23/2017 15:01,3.47031,-2.89982,1.00736
7/23/2017 15:02,3.46774,-2.899,0.99932
7/23/2017 15:03,3.46517,-2.89982,0.99126
7/23/2017 15:04,3.46195,-2.89982,0.98321
7/23/2017 15:05,3.45938,-2.89982,0.97515
7/23/2017 15:06,3.4568,-2.899,0.9671
7/23/2017 15:07,3.45423,-2.89982,0.95904
7/23/2017 15:08,3.45166,-2.899,0.95099
7/23/2017 15:09,3.44908,-2.89982,0.94293
7/23/2017 15:10,3.44651,-2.89982,0.93489
7/23/2017 15:11,3.44394,-2.89982,0.92683
7/23/2017 15:12,3.44136,-2.89982,0.91877
7/23/2017 15:13,3.43879,-2.89982,0.91071
7/23/2017 15:14,3.43622,-2.89982,0.90267
7/23/2017 15:15,3.43364,-2.89982,0.89461
7/23/2017 15:16,3.43107,-2.89982,0.88656
7/23/2017 15:17,3.4285,-2.89982,0.87851
7/23/2017 15:18,3.42592,-2.89982,0.87045
7/23/2017 15:19,3.42335,-2.899,0.86239
7/23/2017 15:20,3.42077,-2.89982,0.85434
7/23/2017 15:21,3.41884,-2.899,0.84629
7/23/2017 15:22,3.41627,-2.899,0.83824
7/23/2017 15:23,3.4137,-2.899,0.83018
7/23/2017 15:24,3.41112,-2.89982,0.82213
7/23/2017 15:25,3.40855,-2.89982,0.81407
7/23/2017 15:26,3.40662,-2.89982,0.80602
7/23/2017 15:27,3.40405,-2.899,0.79796
7/23/2017 15:28,3.40147,-2.89982,0.78991
7/23/2017 15:29,3.3989,-2.899,0.78186
7/23/2017 15:30,3.39697,-2.899,0.77381
7/23/2017 15:31,3.3944,-2.89982,0.76575
7/23/2017 15:32,3.39182,-2.899,0.75769
7/23/2017 15:33,3.38925,-2.899,0.74964
7/23/2017 15:34,3.38732,-2.899,0.74159
7/23/2017 15:35,3.38475,-2.899,0.73353
7/23/2017 15:36,3.38217,-2.899,0.72548
7/23/2017 15:37,3.3796,-2.89982,0.71743
7/23/2017 15:38,3.37767,-2.899,0.70937
7/23/2017 15:39,3.3751,-2.89982,0.70132
7/23/2017 15:40,3.37252,-2.89982,0.69327
7/23/2017 15:41,3.36995,-2.899,0.68521
7/23/2017 15:42,3.36802,-2.89982,0.67716
7/23/2017 15:43,3.36545,-2.899,0.6691
7/23/2017 15:44,3.36287,-2.89982,0.66105
7/23/2017 15:45,3.3603,-2.899,0.65299
7/23/2017 15:46,3.35773,-2.899,0.64494
7/23/2017 15:47,3.35579,-2.899,0.63689
7/23/2017 15:48,3.35322,-2.899,0.62884
7/23/2017 15:49,3.35065,-2.899,0.62078
7/23/2017 15:50,3.34807,-2.89982,0.61272
7/23/2017 15:51,3.3455,-2.899,0.60467
7/23/2017 15:52,3.34293,-2.899,0.59662
7/23/2017 15:53,3.34035,-2.89982,0.58856
7/23/2017 15:54,3.33778,-2.89982,0.58051
7/23/2017 15:55,3.33521,-2.89982,0.57245
7/23/2017 15:56,3.33263,-2.899,0.56441
7/23/2017 15:57,3.32942,-2.89982,0.55635
7/23/2017 15:58,3.32684,-2.899,0.5483
7/23/2017 15:59,3.32427,-2.89982,0.54024
7/23/2017 16:00,3.32105,-2.899,0.53219
7/23/2017 16:01,3.31848,-2.89982,0.52413
7/23/2017 16:02,3.31526,-2.89982,0.51608
7/23/2017 16:03,3.31269,-2.89982,0.50802
7/23/2017 16:04,3.30947,-2.899,0.49997
7/23/2017 16:05,3.3069,-2.899,0.49191
7/23/2017 16:06,3.30368,-2.89982,0.48386
7/23/2017 16:07,3.30047,-2.89982,0.47581
7/23/2017 16:08,3.29725,-2.89982,0.46776
7/23/2017 16:09,3.29468,-2.899,0.4597
7/23/2017 16:10,3.29146,-2.89982,0.45165
7/23/2017 16:11,3.28824,-2.89982,0.44359
7/23/2017 16:12,3.28502,-2.899,0.43554
7/23/2017 16:13,3.28181,-2.89982,0.42748
7/23/2017 16:14,3.27795,-2.899,0.41943
7/23/2017 16:15,3.27473,-2.899,0.41138
7/23/2017 16:16,3.27151,-2.89982,0.40332
7/23/2017 16:17,3.2683,-2.89982,0.39527
7/23/2017 16:18,3.26444,-2.89982,0.38721
7/23/2017 16:19,3.26122,-2.899,0.37916
7/23/2017 16:20,3.25736,-2.89982,0.37111
7/23/2017 16:21,3.2535,-2.89982,0.36305
7/23/2017 16:22,3.24964,-2.899,0.355
7/23/2017 16:23,3.24578,-2.899,0.34695
7/23/2017 16:24,3.24192,-2.899,0.33889
7/23/2017 16:25,3.23742,-2.899,0.33083
7/23/2017 16:26,3.23356,-2.89982,0.32279
7/23/2017 16:27,3.22905,-2.89982,0.31473
7/23/2017 16:28,3.22455,-2.899,0.30668
7/23/2017 16:29,3.22069,-2.89982,0.29862
7/23/2017 16:30,3.21554,-2.899,0.29057
7/23/2017 16:31,3.21104,-2.89982,0.28252
7/23/2017 16:32,3.20589,-2.899,0.27446
7/23/2017 16:33,3.20139,-2.89982,0.26641
7/23/2017 16:34,3.1956,-2.899,0.25836
7/23/2017 16:35,3.19109,-2.89982,0.2503
7/23/2017 16:36,3.1853,-2.89982,0.24225
7/23/2017 16:37,3.17951,-2.89982,0.23419
7/23/2017 16:38,3.17372,-2.899,0.22614
7/23/2017 16:39,3.16793,-2.899,0.21809
7/23/2017 16:40,3.1615,-2.899,0.21003
7/23/2017 16:41,3.15571,-2.89982,0.20198
7/23/2017 16:42,3.14927,-2.899,0.19392
7/23/2017 16:43,3.1422,-2.89982,0.18587
7/23/2017 16:44,3.13576,-2.899,0.17781
7/23/2017 16:45,3.12804,-2.899,0.16976
7/23/2017 16:46,3.12097,-2.899,0.1617
7/23/2017 16:47,3.11325,-2.89982,0.15365
7/23/2017 16:48,3.10553,-2.89982,0.1456
7/23/2017 16:49,3.09781,-2.89982,0.13755
7/23/2017 16:50,3.0888,-2.899,0.12949
7/23/2017 16:51,3.08043,-2.899,0.12144
7/23/2017 16:52,3.07078,-2.899,0.11338
7/23/2017 16:53,3.06178,-2.89982,0.10533
7/23/2017 16:54,3.05213,-2.899,0.09727
7/23/2017 16:55,3.04183,-2.899,0.08922
7/23/2017 16:56,3.03154,-2.899,0.08117
7/23/2017 16:57,3.0206,-2.89982,0.07312
7/23/2017 16:58,3.00902,-2.89982,0.06506
7/23/2017 16:59,2.9968,-2.899,0.05701
7/23/2017 17:00,2.98457,-2.899,0.04895
7/23/2017 17:01,2.97171,-2.89982,0.0409
7/23/2017 17:02,2.9582,-2.89982,0.03285
7/23/2017 17:03,2.94404,-2.89982,0.02479
7/23/2017 17:04,2.92924,-2.899,0.01674
7/23/2017 17:05,2.91316,-2.899,0.00868
7/23/2017 17:06,2.89643,-2.899,0.00063
7/23/2017 17:07,2.87906,-2.89982,-0.00742
7/23/2017 17:08,2.8604,-2.899,-0.01548
7/23/2017 17:09,2.84046,-2.89982,-0.02353
7/23/2017 17:10,2.83917,-2.89982,-0.02402
7/23/2017 17:11,3.15648,0,-0.02402
7/23/2017 17:12,3.19895,0,-0.02402
7/23/2017 17:13,3.22597,0,-0.02402
7/23/2017 17:14,3.24656,0,-0.02402
7/23/2017 17:15,3.26264,0,-0.02402
7/23/2017 17:16,3.27487,0,-0.02402
7/23/2017 17:17,3.28581,0,-0.02402
7/23/2017 17:18,3.29417,0,-0.02402
7/23/2017 17:19,3.30189,0,-0.02402
7/23/2017 17:20,3.30768,0,-0.02402
7/23/2017 17:21,3.31283,0,-0.02402
7/23/2017 17:22,3.31733,0,-0.02402
7/23/2017 17:23,3.32119,0,-0.02402
7/23/2017 17:24,3.32441,0,-0.02402
7/23/2017 17:25,3.32763,0,-0.02402
7/23/2017 17:26,3.3302,0,-0.02402
7/23/2017 17:27,3.33277,0,-0.02402
7/23/2017 17:28,3.3347,0,-0.02402
7/23/2017 17:29,3.33663,0,-0.02402
7/23/2017 17:30,3.33856,0,-0.02402
7/23/2017 17:31,3.33985,0,-0.02402
7/23/2017 17:32,3.34178,0,-0.02402
7/23/2017 17:33,3.34307,0,-0.02402
7/23/2017 17:34,3.34436,0,-0.02402
7/23/2017 17:35,3.345,0,-0.02402
7/23/2017 17:36,3.34629,0,-0.02402
7/23/2017 17:37,3.34693,0,-0.02402
7/23/2017 17:38,3.34822,0,-0.02402
7/23/2017 17:39,3.34886,0,-0.02402
7/23/2017 17:40,3.3495,0,-0.02402
7/23/2017 17:41,3.3495,0,-0.02402
7/23/2017 17:42,3.96957,-2.89982,2.28872
7/23/2017 17:43,3.95541,-2.89982,2.28066
7/23/2017 17:44,3.94576,-2.89982,2.27261
7/23/2017 17:45,3.93804,-2.89982,2.26455
7/23/2017 17:46,3.93225,-2.89982,2.2565
7/23/2017 17:47,3.92646,-2.899,2.24845
7/23/2017 17:48,3.92196,-2.899,2.24039
7/23/2017 17:49,3.91745,-2.89982,2.23234
7/23/2017 17:50,3.91359,-2.89982,2.22429
7/23/2017 17:51,3.90973,-2.899,2.21623
7/23/2017 17:52,3.90652,-2.899,2.20818
7/23/2017 17:53,3.9033,-2.899,2.20013
7/23/2017 17:54,3.90008,-2.89982,2.19207
7/23/2017 17:55,3.89687,-2.89982,2.18402
7/23/2017 17:56,3.89365,-2.899,2.17597
7/23/2017 17:57,3.89043,-2.89982,2.16791
7/23/2017 17:58,3.88786,-2.89982,2.15986
7/23/2017 17:59,3.88464,-2.89982,2.1518
7/23/2017 18:00,3.88207,-2.899,2.14375
7/23/2017 18:01,3.87885,-2.89982,2.13569
7/23/2017 18:02,3.87563,-2.89982,2.12764
7/23/2017 18:03,3.87306,-2.899,2.11959
7/23/2017 18:04,3.86984,-2.89982,2.11153
7/23/2017 18:05,3.86727,-2.899,2.10348
7/23/2017 18:06,3.86405,-2.899,2.09543
7/23/2017 18:07,3.86148,-2.899,2.08737
7/23/2017 18:08,3.85826,-2.89982,2.07931
7/23/2017 18:09,3.85569,-2.89982,2.07126
7/23/2017 18:10,3.85247,-2.899,2.06321
7/23/2017 18:11,3.8499,-2.89982,2.05516
7/23/2017 18:12,3.84668,-2.899,2.0471
7/23/2017 18:13,3.84411,-2.899,2.03905
7/23/2017 18:14,3.84089,-2.899,2.03099
7/23/2017 18:15,3.83832,-2.89982,2.02294
7/23/2017 18:16,3.8351,-2.89982,2.01489
7/23/2017 18:17,3.83189,-2.89982,2.00684
7/23/2017 18:18,3.82931,-2.89982,1.99878
7/23/2017 18:19,3.82674,-2.899,1.99072
7/23/2017 18:20,3.82352,-2.899,1.98267
7/23/2017 18:21,3.8203,-2.89982,1.97462
7/23/2017 18:22,3.81773,-2.899,1.96656
7/23/2017 18:23,3.81516,-2.89982,1.95851
7/23/2017 18:24,3.81194,-2.899,1.95045
7/23/2017 18:25,3.80937,-2.89982,1.9424
7/23/2017 18:26,3.80615,-2.89982,1.93435
7/23/2017 18:27,3.80358,-2.89982,1.92629
7/23/2017 18:28,3.80036,-2.899,1.91824
7/23/2017 18:29,3.79779,-2.899,1.91019
7/23/2017 18:30,3.79457,-2.899,1.90213
7/23/2017 18:31,3.792,-2.899,1.89407
7/23/2017 18:32,3.78878,-2.899,1.88603
7/23/2017 18:33,3.78621,-2.899,1.87797
7/23/2017 18:34,3.78299,-2.899,1.86991
7/23/2017 18:35,3.78042,-2.899,1.86186
7/23/2017 18:36,3.77784,-2.89982,1.8538
7/23/2017 18:37,3.77463,-2.89982,1.84575
7/23/2017 18:38,3.77205,-2.899,1.8377
7/23/2017 18:39,3.76884,-2.899,1.82964
7/23/2017 18:40,3.76626,-2.89982,1.82159
7/23/2017 18:41,3.76305,-2.899,1.81354
7/23/2017 18:42,3.76047,-2.899,1.80549
7/23/2017 18:43,3.7579,-2.899,1.79743
7/23/2017 18:44,3.75533,-2.89982,1.78938
7/23/2017 18:45,3.75211,-2.899,1.78132
7/23/2017 18:46,3.74953,-2.89982,1.77327
7/23/2017 18:47,3.74632,-2.899,1.76521
7/23/2017 18:48,3.74374,-2.899,1.75716
7/23/2017 18:49,3.74053,-2.89982,1.7491
7/23/2017 18:50,3.73795,-2.89982,1.74105
7/23/2017 18:51,3.73538,-2.899,1.733
7/23/2017 18:52,3.73216,-2.89982,1.72495
7/23/2017 18:53,3.72959,-2.899,1.71689
7/23/2017 18:54,3.72702,-2.899,1.70884
7/23/2017 18:55,3.72444,-2.89982,1.70078
7/23/2017 18:56,3.72123,-2.899,1.69273
7/23/2017 18:57,3.71865,-2.89982,1.68467
7/23/2017 18:58,3.71608,-2.899,1.67662
7/23/2017 18:59,3.71286,-2.899,1.66857
7/23/2017 19:00,3.71029,-2.899,1.66052
7/23/2017 19:01,3.70772,-2.89982,1.65246
7/23/2017 19:02,3.7045,-2.899,1.6444
7/23/2017 19:03,3.70193,-2.899,1.63636
7/23/2017 19:04,3.69871,-2.89982,1.6283
7/23/2017 19:05,3.69614,-2.89982,1.62024
7/23/2017 19:06,3.69356,-2.89982,1.61219
7/23/2017 19:07,3.69035,-2.89982,1.60413
7/23/2017 19:08,3.68777,-2.899,1.59608
7/23/2017 19:09,3.6852,-2.899,1.58803
7/23/2017 19:10,3.68198,-2.899,1.57997
7/23/2017 19:11,3.67876,-2.89982,1.57192
7/23/2017 19:12,3.67619,-2.89982,1.56387
7/23/2017 19:13,3.67362,-2.899,1.55581
7/23/2017 19:14,3.6704,-2.899,1.54776
7/23/2017 19:15,3.66783,-2.899,1.53971
7/23/2017 19:16,3.66461,-2.899,1.53165
7/23/2017 19:17,3.66204,-2.89982,1.5236
7/23/2017 19:18,3.65882,-2.89982,1.51554
7/23/2017 19:19,3.6556,-2.89982,1.50749
7/23/2017 19:20,3.65303,-2.899,1.49943
7/23/2017 19:21,3.64981,-2.89982,1.49138
7/23/2017 19:22,3.6466,-2.89982,1.48333
7/23/2017 19:23,3.64402,-2.89982,1.47527
7/23/2017 19:24,3.64081,-2.899,1.46722
7/23/2017 19:25,3.63759,-2.899,1.45916
