Date_Time,Voltage(V),Charge_Capacity(Ah)
06/22/2018 13:51:37.000,4.269665718,1.060194135
06/22/2018 13:53:37.000,4.257002831,1.060194135
06/22/2018 13:55:37.000,4.253826141,1.060194135
06/22/2018 13:57:37.000,3.328562737,1.060194135
06/22/2018 13:59:37.000,3.254778862,1.060194135
06/22/2018 14:01:37.000,3.170258522,1.060194135
06/22/2018 14:03:37.000,3.086461067,1.060194135
06/22/2018 14:05:37.000,2.999991417,1.060194135
06/22/2018 14:07:37.000,3.853550911,1.060194135
06/22/2018 14:09:37.000,3.872665405,1.060194135
06/22/2018 14:11:37.000,3.876940727,1.060194135
06/22/2018 14:13:37.000,4.200080872,0.014010333
06/22/2018 14:15:37.000,4.313275337,0.122424215
06/22/2018 14:17:37.000,4.352417946,0.231083274
06/22/2018 14:19:37.000,4.399995804,0.33950603
06/22/2018 14:21:37.000,4.400075912,0.435091525
06/22/2018 14:23:37.000,4.399977684,0.513846159
06/22/2018 14:25:37.000,4.399990082,0.580269158
06/22/2018 14:27:37.000,4.40003109,0.637910903
06/22/2018 14:29:37.000,4.400032997,0.689049363
06/22/2018 14:31:37.000,4.39999485,0.735236704
06/22/2018 14:33:37.000,4.399977684,0.777478039
06/22/2018 14:35:37.000,4.399989128,0.816435933
06/22/2018 14:37:37.000,4.400006294,0.852677822
06/22/2018 14:39:37.000,4.400007248,0.886529863
06/22/2018 14:41:37.000,4.400039673,0.918193102
06/22/2018 14:43:37.000,4.400016785,0.947826505
06/22/2018 14:45:37.000,4.39998436,0.975591242
06/22/2018 14:47:37.000,4.400020599,1.001575947
06/22/2018 14:49:37.000,4.400000572,1.025958896
06/22/2018 14:51:37.000,4.40000248,1.048925281
06/22/2018 14:53:37.000,4.399952888,1.059399843
06/22/2018 14:55:37.000,4.268864632,1.059402823
06/22/2018 14:57:37.000,4.256118774,1.059402823
06/22/2018 14:59:37.000,4.252916336,1.059402823
06/22/2018 15:01:37.000,3.324145317,1.059402823
06/22/2018 15:03:37.000,3.251377106,1.059402823
06/22/2018 15:05:37.000,3.167457581,1.059402823
06/22/2018 15:07:37.000,3.079724312,1.059402823
06/22/2018 15:09:37.000,2.999973297,1.059402823
06/22/2018 15:11:37.000,3.857327461,1.059402823
06/22/2018 15:13:37.000,3.876244545,1.059402823
06/22/2018 15:15:37.000,3.880446434,1.059402823
06/22/2018 15:17:37.000,4.200094223,0.011436764
06/22/2018 15:19:37.000,4.319973946,0.119844913
06/22/2018 15:21:37.000,4.358642578,0.228512287
06/22/2018 15:23:37.000,4.399996758,0.336507827
06/22/2018 15:25:37.000,4.400015831,0.430397123
06/22/2018 15:27:37.000,4.399965286,0.507793307
06/22/2018 15:29:37.000,4.400016785,0.573049307
06/22/2018 15:31:37.000,4.399997711,0.629461586
06/22/2018 15:33:37.000,4.400012016,0.679332674
06/22/2018 15:35:37.000,4.399986267,0.724268258
06/22/2018 15:37:37.000,4.399972916,0.765372872
06/22/2018 15:39:37.000,4.400009155,0.803313017
06/22/2018 15:41:37.000,4.39999485,0.838568389
06/22/2018 15:43:37.000,4.400025368,0.871604621
06/22/2018 15:45:37.000,4.399982452,0.902643144
06/22/2018 15:47:37.000,4.400005341,0.931825638
06/22/2018 15:49:37.000,4.400020599,0.959278584
06/22/2018 15:51:37.000,4.400019646,0.985119283
06/22/2018 15:53:37.000,4.400060654,1.009391308
06/22/2018 15:55:37.000,4.399980545,1.032192945
06/22/2018 15:57:37.000,4.400029182,1.038426399
06/22/2018 15:59:37.000,4.268447876,1.038427591
06/22/2018 16:01:37.000,4.255655289,1.038427591
06/22/2018 16:03:37.000,4.252447128,1.038427591
06/22/2018 16:05:37.000,3.320903778,1.038427591
06/22/2018 16:07:37.000,3.249417305,1.038427591
06/22/2018 16:09:37.000,3.166765213,1.038427591
06/22/2018 16:11:37.000,3.081753731,1.038427591
06/22/2018 16:13:37.000,2.999999046,1.038427591
06/22/2018 16:15:37.000,3.855989456,1.038427591
06/22/2018 16:17:37.000,3.875178337,1.038427591
06/22/2018 16:19:37.000,3.879353523,1.038427591
06/22/2018 16:21:37.000,4.200122833,0.010921374
06/22/2018 16:23:37.000,4.323468208,0.119336255
06/22/2018 16:25:37.000,4.361591339,0.228007317
06/22/2018 16:27:37.000,4.400058746,0.335852444
06/22/2018 16:29:37.000,4.400000572,0.429574519
06/22/2018 16:31:37.000,4.400014877,0.507478714
06/22/2018 16:33:37.000,4.400022507,0.573607266
06/22/2018 16:35:37.000,4.400014877,0.630941212
06/22/2018 16:37:37.000,4.39997673,0.681615829
06/22/2018 16:39:37.000,4.399991989,0.727196038
06/22/2018 16:41:37.000,4.400051117,0.768699765
06/22/2018 16:43:37.000,4.400034904,0.806897104
06/22/2018 16:45:37.000,4.400050163,0.842367887
06/22/2018 16:47:37.000,4.400052071,0.875531793
06/22/2018 16:49:37.000,4.400007248,0.906722069
06/22/2018 16:51:37.000,4.400060654,0.936182141
06/22/2018 16:53:37.000,4.399980545,0.963974833
06/22/2018 16:55:37.000,4.400009155,0.990190625
06/22/2018 16:57:37.000,4.400024414,1.014930487
06/22/2018 16:59:37.000,4.400007248,1.038232446
06/22/2018 17:01:37.000,4.400017738,1.05095613
06/22/2018 17:03:37.000,4.270359039,1.050957322
06/22/2018 17:05:37.000,4.25772953,1.050957322
06/22/2018 17:07:37.000,4.254644394,1.050957322
06/22/2018 17:09:37.000,3.329000473,1.050957322
06/22/2018 17:11:37.000,3.257547379,1.050957322
06/22/2018 17:13:37.000,3.174559593,1.050957322
06/22/2018 17:15:37.000,3.090566635,1.050957322
06/22/2018 17:17:37.000,2.999979019,1.050957322
06/22/2018 17:19:37.000,3.853099823,1.050957322
06/22/2018 17:21:37.000,3.87233448,1.050957322
06/22/2018 17:23:37.000,3.876717567,1.050957322
06/22/2018 17:25:37.000,4.200032234,0.01272323
06/22/2018 17:27:37.000,4.318943024,0.121133044
06/22/2018 17:29:37.000,4.356993675,0.229805037
06/22/2018 17:31:37.000,4.400019646,0.338067442
06/22/2018 17:33:37.000,4.399982452,0.433453262
06/22/2018 17:35:37.000,4.40004158,0.512770355
06/22/2018 17:37:37.000,4.399988174,0.580152094
06/22/2018 17:39:37.000,4.399987221,0.638820529
06/22/2018 17:41:37.000,4.400008202,0.690999985
06/22/2018 17:43:37.000,4.400025368,0.737939358
06/22/2018 17:45:37.000,4.399990082,0.780501842
06/22/2018 17:47:37.000,4.400017738,0.819469988
06/22/2018 17:49:37.000,4.39996624,0.855414152
06/22/2018 17:51:37.000,4.400020599,0.888786495
06/22/2018 17:53:37.000,4.399974823,0.919935286
06/22/2018 17:55:37.000,4.399947166,0.949199021
06/22/2018 17:57:37.000,4.399969101,0.976832271
06/22/2018 17:59:37.000,4.400003433,1.002902508
06/22/2018 18:01:37.000,4.399990082,1.027465582
06/22/2018 18:03:37.000,4.400025368,1.050616145
06/22/2018 18:05:37.000,4.399986267,1.062895417
06/22/2018 18:07:37.000,4.269924164,1.062897921
06/22/2018 18:09:37.000,4.257253647,1.062897921
06/22/2018 18:11:37.000,4.2541399,1.062897921
06/22/2018 18:13:37.000,3.322611809,1.062897921
06/22/2018 18:15:37.000,3.248547554,1.062897921
06/22/2018 18:17:37.000,3.164079666,1.062897921
06/22/2018 18:19:37.000,3.08012867,1.062897921
06/22/2018 18:21:37.000,2.999983788,1.062897921
06/22/2018 18:23:37.000,3.857262611,1.062897921
06/22/2018 18:25:37.000,3.876326561,1.062897921
06/22/2018 18:27:37.000,3.880496025,1.062897921
06/22/2018 18:29:37.000,4.200120926,0.011305179
06/22/2018 18:31:37.000,4.322891235,0.119714841
06/22/2018 18:33:37.000,4.364312172,0.228376567
06/22/2018 18:35:37.000,4.399913788,0.33563742
06/22/2018 18:37:37.000,4.400008202,0.427441418
06/22/2018 18:39:37.000,4.400003433,0.503388524
06/22/2018 18:41:37.000,4.400011063,0.567864954
06/22/2018 18:43:37.000,4.399974823,0.624114037
06/22/2018 18:45:37.000,4.399981499,0.67430985
06/22/2018 18:47:37.000,4.40002346,0.719914198
06/22/2018 18:49:37.000,4.399999619,0.761804402
06/22/2018 18:51:37.000,4.399946213,0.800482154
06/22/2018 18:53:37.000,4.399978638,0.838366091
06/22/2018 18:55:37.000,4.400000572,0.875610888
06/22/2018 18:57:37.000,4.400009155,0.908741593
06/22/2018 18:59:37.000,4.400015831,0.937860429
06/22/2018 19:01:37.000,4.399974823,0.964538097
06/22/2018 19:03:37.000,4.399989128,0.989591956
06/22/2018 19:05:37.000,4.399957657,1.013200641
06/22/2018 19:07:37.000,4.400005341,1.03556335
06/22/2018 19:09:37.000,4.400014877,1.036430478
06/22/2018 19:11:37.000,4.267956734,1.03643167
06/22/2018 19:13:37.000,4.255116463,1.03643167
06/22/2018 19:15:37.000,4.251838684,1.03643167
06/22/2018 19:17:37.000,3.321700096,1.03643167
06/22/2018 19:19:37.000,3.246520996,1.03643167
06/22/2018 19:21:37.000,3.162339211,1.03643167
06/22/2018 19:23:37.000,3.076674461,1.03643167
06/22/2018 19:25:37.000,2.999986649,1.03643167
06/22/2018 19:27:37.000,3.857690811,1.03643167
06/22/2018 19:29:37.000,3.876667023,1.03643167
06/22/2018 19:31:37.000,3.88079834,1.03643167
06/22/2018 19:33:37.000,4.200035095,0.011212847
06/22/2018 19:35:37.000,4.322052956,0.119622327
06/22/2018 19:37:37.000,4.362125397,0.228294343
06/22/2018 19:39:37.000,4.40001297,0.33582142
06/22/2018 19:41:37.000,4.400012016,0.428063542
06/22/2018 19:43:37.000,4.400030136,0.504176557
06/22/2018 19:45:37.000,4.400036812,0.568552256
06/22/2018 19:47:37.000,4.400020599,0.62450403
06/22/2018 19:49:37.000,4.400034904,0.674257338
06/22/2018 19:51:37.000,4.399991989,0.71938473
06/22/2018 19:53:37.000,4.399993896,0.760832071
06/22/2018 19:55:37.000,4.400032997,0.799202979
06/22/2018 19:57:37.000,4.399964333,0.834879279
06/22/2018 19:59:37.000,4.40000248,0.868265152
06/22/2018 20:01:37.000,4.40004158,0.899508297
06/22/2018 20:03:37.000,4.399953842,0.928769708
06/22/2018 20:05:37.000,4.399993896,0.956231177
06/22/2018 20:07:37.000,4.400025368,0.982075572
06/22/2018 20:09:37.000,4.400006294,1.006418109
06/22/2018 20:11:37.000,4.400008202,1.029375553
06/22/2018 20:13:37.000,4.400014877,1.039941907
06/22/2018 20:15:37.000,4.270125389,1.039945245
06/22/2018 20:17:37.000,4.257526398,1.039945245
06/22/2018 20:19:37.000,4.254293442,1.039945245
06/22/2018 20:21:37.000,3.331616402,1.039945245
06/22/2018 20:23:37.000,3.255949974,1.039945245
06/22/2018 20:25:37.000,3.171701431,1.039945245
06/22/2018 20:27:37.000,3.08762455,1.039945245
06/22/2018 20:29:37.000,3.000005722,1.039945245
06/22/2018 20:31:37.000,3.852673531,1.039945245
06/22/2018 20:33:37.000,3.87202549,1.039945245
06/22/2018 20:35:37.000,3.876288414,1.039945245
06/22/2018 20:37:37.000,4.200068474,0.013590834
06/22/2018 20:39:37.000,4.314822197,0.122002795
06/22/2018 20:41:37.000,4.353012085,0.230664849
06/22/2018 20:43:37.000,4.399971962,0.33912915
06/22/2018 20:45:37.000,4.40004921,0.434962422
06/22/2018 20:47:37.000,4.399952888,0.513899922
06/22/2018 20:49:37.000,4.399971962,0.580192089
06/22/2018 20:51:37.000,4.400001526,0.637366951
06/22/2018 20:53:37.000,4.400011063,0.687929988
06/22/2018 20:55:37.000,4.399987221,0.733462334
06/22/2018 20:57:37.000,4.399971008,0.775103211
06/22/2018 20:59:37.000,4.399986267,0.81366837
06/22/2018 21:01:37.000,4.399927139,0.849629581
06/22/2018 21:03:37.000,4.400032043,0.883250475
06/22/2018 21:05:37.000,4.400017738,0.91477114
06/22/2018 21:07:37.000,4.400000572,0.944391429
06/22/2018 21:09:37.000,4.400042534,0.972218692
06/22/2018 21:11:37.000,4.40002346,0.998369098
06/22/2018 21:13:37.000,4.400044441,1.022982359
06/22/2018 21:15:37.000,4.399972916,1.046183586
06/22/2018 21:17:37.000,4.39996624,1.061370134
06/22/2018 21:19:37.000,4.26953125,1.061371207
06/22/2018 21:21:37.000,4.25675106,1.061371207
06/22/2018 21:23:37.000,4.253554344,1.061371207
06/22/2018 21:25:37.000,3.329275131,1.061371207
06/22/2018 21:27:37.000,3.255640984,1.061371207
06/22/2018 21:29:37.000,3.169379234,1.061371207
06/22/2018 21:31:37.000,3.081449509,1.061371207
06/22/2018 21:33:37.000,2.999995232,1.061371207
06/22/2018 21:35:37.000,3.856333733,1.061371207
06/22/2018 21:37:37.000,3.875535011,1.061371207
06/22/2018 21:39:37.000,3.879713058,1.061371207
06/22/2018 21:41:37.000,4.200137138,0.011072565
06/22/2018 21:43:37.000,4.321866989,0.119492851
06/22/2018 21:45:37.000,4.360753059,0.228149667
06/22/2018 21:47:37.000,4.399998665,0.335942507
06/22/2018 21:49:37.000,4.400047302,0.429237008
06/22/2018 21:51:37.000,4.399921417,0.50627327
06/22/2018 21:53:37.000,4.399967194,0.571226716
06/22/2018 21:55:37.000,4.40000248,0.627361178
06/22/2018 21:57:37.000,4.400035858,0.677017927
06/22/2018 21:59:37.000,4.400006294,0.721794009
06/22/2018 22:01:37.000,4.400028229,0.762763321
06/22/2018 22:03:37.000,4.399978638,0.800600231
06/22/2018 22:05:37.000,4.400058746,0.835847437
06/22/2018 22:07:37.000,4.400052071,0.86890173
06/22/2018 22:09:37.000,4.400004387,0.899952114
06/22/2018 22:11:37.000,4.399945259,0.92915684
06/22/2018 22:13:37.000,4.400062561,0.956682265
06/22/2018 22:15:37.000,4.399924278,0.982621849
06/22/2018 22:17:37.000,4.399943352,1.007056832
06/22/2018 22:19:37.000,4.399967194,1.030112863
06/22/2018 22:21:37.000,4.399992943,1.041798472
06/22/2018 22:23:37.000,4.269229889,1.041800618
06/22/2018 22:25:37.000,4.25645256,1.041800618
06/22/2018 22:27:37.000,4.253158569,1.041800618
06/22/2018 22:29:37.000,3.331954002,1.041800618
06/22/2018 22:31:37.000,3.256063461,1.041800618
06/22/2018 22:33:37.000,3.170188904,1.041800618
06/22/2018 22:35:37.000,3.081953049,1.041800618
06/22/2018 22:37:37.000,2.999999046,1.041800618
06/22/2018 22:39:37.000,3.856290817,1.041800618
06/22/2018 22:41:37.000,3.875512123,1.041800618
06/22/2018 22:43:37.000,3.879756927,1.041800618
06/22/2018 22:45:37.000,4.200032234,0.011239091
06/22/2018 22:47:37.000,4.322339058,0.119650275
06/22/2018 22:49:37.000,4.362405777,0.228314146
06/22/2018 22:51:37.000,4.399997711,0.33593595
06/22/2018 22:53:37.000,4.400013924,0.428701073
06/22/2018 22:55:37.000,4.399991989,0.505391836
06/22/2018 22:57:37.000,4.399964333,0.570197642
06/22/2018 22:59:37.000,4.400001526,0.626430869
06/22/2018 23:01:37.000,4.399968147,0.676242054
06/22/2018 23:03:37.000,4.400075912,0.721103251
06/22/2018 23:05:37.000,4.400010109,0.762046933
06/22/2018 23:07:37.000,4.399986267,0.799840868
06/22/2018 23:09:37.000,4.399988174,0.834953249
06/22/2018 23:11:37.000,4.399947166,0.867772162
06/22/2018 23:13:37.000,4.400003433,0.89862448
06/22/2018 23:15:37.000,4.399971962,0.927679062
06/22/2018 23:17:37.000,4.400025368,0.955056429
06/22/2018 23:19:37.000,4.399997711,0.980864286
06/22/2018 23:21:37.000,4.399974823,1.005246162
06/22/2018 23:23:37.000,4.400015831,1.028303146
06/22/2018 23:25:37.000,4.399997711,1.040194035
06/22/2018 23:27:37.000,4.269420624,1.040195227
06/22/2018 23:29:37.000,4.256661415,1.040195227
06/22/2018 23:31:37.000,4.253351212,1.040195227
06/22/2018 23:33:37.000,3.33475399,1.040195227
06/22/2018 23:35:37.000,3.259449005,1.040195227
06/22/2018 23:37:37.000,3.174633026,1.040195227
06/22/2018 23:39:37.000,3.087557793,1.040195227
06/22/2018 23:41:37.000,2.999998093,1.040195227
06/22/2018 23:43:37.000,3.853582382,1.040195227
06/22/2018 23:45:37.000,3.872947693,1.040195227
06/22/2018 23:47:37.000,3.877249718,1.040195227
06/22/2018 23:49:37.000,4.200055122,0.012163205
06/22/2018 23:51:37.000,4.321246147,0.120568864
06/22/2018 23:53:37.000,4.360581398,0.229218274
06/22/2018 23:55:37.000,4.400011063,0.337085456
06/22/2018 23:57:37.000,4.399981499,0.430707633
06/22/2018 23:59:37.000,4.399973869,0.508377552
06/23/2018 00:01:37.000,4.400022507,0.574202478
06/23/2018 00:03:37.000,4.399991989,0.631364226
06/23/2018 00:05:37.000,4.399970055,0.682082415
06/23/2018 00:07:37.000,4.400057793,0.727739096
06/23/2018 00:09:37.000,4.400033951,0.769288778
06/23/2018 00:11:37.000,4.40001297,0.807487845
06/23/2018 00:13:37.000,4.400065422,0.842879355
06/23/2018 00:15:37.000,4.399971962,0.875911474
06/23/2018 00:17:37.000,4.399983406,0.906848252
06/23/2018 00:19:37.000,4.39999485,0.935945153
06/23/2018 00:21:37.000,4.399998665,0.96341759
06/23/2018 00:23:37.000,4.400011063,0.989390969
06/23/2018 00:25:37.000,4.400008202,1.013934493
06/23/2018 00:27:37.000,4.399989128,1.037142515
06/23/2018 00:29:37.000,4.399991989,1.052389264
06/23/2018 00:31:37.000,4.269276619,1.052390933
06/23/2018 00:33:37.000,4.256436348,1.052390933
06/23/2018 00:35:37.000,4.253120422,1.052390933
06/23/2018 00:37:37.000,3.329506874,1.052390933
06/23/2018 00:39:37.000,3.257138252,1.052390933
06/23/2018 00:41:37.000,3.173372269,1.052390933
06/23/2018 00:43:37.000,3.086010933,1.052390933
06/23/2018 00:45:37.000,2.999999046,1.052390933
06/23/2018 00:47:37.000,3.85439682,1.052390933
06/23/2018 00:49:37.000,3.873688698,1.052390933
06/23/2018 00:51:37.000,3.878029823,1.052390933
06/23/2018 00:53:37.000,4.200091362,0.011557302
06/23/2018 00:55:37.000,4.323357582,0.119969301
06/23/2018 00:57:37.000,4.362844467,0.228632778
06/23/2018 00:59:37.000,4.400039673,0.336242229
06/23/2018 01:01:37.000,4.399993896,0.429043025
06/23/2018 01:03:37.000,4.400024414,0.505830288
06/23/2018 01:05:37.000,4.399971962,0.571045399
06/23/2018 01:07:37.000,4.40004921,0.627893329
06/23/2018 01:09:37.000,4.400035858,0.678488195
06/23/2018 01:11:37.000,4.400012016,0.72426796
06/23/2018 01:13:37.000,4.39997673,0.766160846
06/23/2018 01:15:37.000,4.400001526,0.80468297
06/23/2018 01:17:37.000,4.40000248,0.840294838
06/23/2018 01:19:37.000,4.399977684,0.873414755
06/23/2018 01:21:37.000,4.400007248,0.904355168
06/23/2018 01:23:37.000,4.400009155,0.933339
06/23/2018 01:25:37.000,4.400022507,0.960596442
06/23/2018 01:27:37.000,4.399985313,0.986393988
06/23/2018 01:29:37.000,4.399957657,1.010863304
06/23/2018 01:31:37.000,4.399989128,1.034054637
06/23/2018 01:33:37.000,4.400006294,1.048719883
06/23/2018 01:35:37.000,4.268937111,1.048722386
06/23/2018 01:37:37.000,4.25609684,1.048722386
06/23/2018 01:39:37.000,4.252776146,1.048722386
06/23/2018 01:41:37.000,3.328176498,1.048722386
06/23/2018 01:43:37.000,3.254874229,1.048722386
06/23/2018 01:45:37.000,3.171032906,1.048722386
06/23/2018 01:47:37.000,3.08604908,1.048722386
06/23/2018 01:49:37.000,2.999992371,1.048722386
06/23/2018 01:51:37.000,3.85402298,1.048722386
06/23/2018 01:53:37.000,3.873291969,1.048722386
06/23/2018 01:55:37.000,3.877605438,1.048722386
06/23/2018 01:57:37.000,4.200040817,0.011894591
06/23/2018 01:59:37.000,4.322072029,0.120313764
06/23/2018 02:01:37.000,4.361365318,0.228976458
06/23/2018 02:03:37.000,4.400022507,0.336792409
06/23/2018 02:05:37.000,4.400017738,0.430176735
06/23/2018 02:07:37.000,4.400000572,0.507447541
06/23/2018 02:09:37.000,4.400022507,0.572741926
06/23/2018 02:11:37.000,4.400028229,0.629542351
06/23/2018 02:13:37.000,4.400053024,0.680042982
06/23/2018 02:15:37.000,4.39999485,0.725700855
06/23/2018 02:17:37.000,4.400020599,0.767418623
06/23/2018 02:19:37.000,4.399991989,0.805930793
06/23/2018 02:21:37.000,4.399972916,0.841662705
06/23/2018 02:23:37.000,4.399938583,0.87492007
06/23/2018 02:25:37.000,4.399996758,0.905997872
06/23/2018 02:27:37.000,4.400020599,0.935170054
06/23/2018 02:29:37.000,4.39999485,0.962679923
06/23/2018 02:31:37.000,4.400007248,0.98860687
06/23/2018 02:33:37.000,4.39999485,1.013080835
06/23/2018 02:35:37.000,4.400019646,1.036257982
06/23/2018 02:37:37.000,4.399988174,1.05166626
06/23/2018 02:39:37.000,4.26943779,1.051668763
06/23/2018 02:41:37.000,4.256575584,1.051668763
06/23/2018 02:43:37.000,4.25327301,1.051668763
06/23/2018 02:45:37.000,3.329465866,1.051668763
06/23/2018 02:47:37.000,3.254403114,1.051668763
06/23/2018 02:49:37.000,3.170333862,1.051668763
06/23/2018 02:51:37.000,3.086065292,1.051668763
06/23/2018 02:53:37.000,2.999986649,1.051668763
06/23/2018 02:55:37.000,3.853147507,1.051668763
06/23/2018 02:57:37.000,3.872471809,1.051668763
06/23/2018 02:59:37.000,3.87686348,1.051668763
06/23/2018 03:01:37.000,4.200091362,0.012522371
06/23/2018 03:03:37.000,4.32123661,0.120946258
06/23/2018 03:05:37.000,4.360321999,0.2296056
06/23/2018 03:07:37.000,4.400075912,0.337476909
06/23/2018 03:09:37.000,4.400048256,0.431083709
06/23/2018 03:11:37.000,4.399983406,0.508493662
06/23/2018 03:13:37.000,4.40003109,0.573841929
06/23/2018 03:15:37.000,4.399981499,0.630497217
06/23/2018 03:17:37.000,4.400001526,0.680863261
06/23/2018 03:19:37.000,4.400063515,0.726412356
06/23/2018 03:21:37.000,4.399971962,0.768137276
06/23/2018 03:23:37.000,4.400042534,0.8066625
06/23/2018 03:25:37.000,4.399991035,0.842429221
06/23/2018 03:27:37.000,4.400066376,0.875677288
06/23/2018 03:29:37.000,4.399997711,0.906700253
06/23/2018 03:31:37.000,4.400009155,0.935754597
06/23/2018 03:33:37.000,4.39999485,0.963071346
06/23/2018 03:35:37.000,4.39998436,0.988802195
06/23/2018 03:37:37.000,4.400067329,1.013098121
06/23/2018 03:39:37.000,4.399958611,1.036070585
06/23/2018 03:41:37.000,4.399965286,1.048233747
06/23/2018 03:43:37.000,4.267326355,1.048235297
06/23/2018 03:45:37.000,4.254201889,1.048235297
06/23/2018 03:47:37.000,4.250862122,1.048235297
06/23/2018 03:49:37.000,3.325033188,1.048235297
06/23/2018 03:51:37.000,3.251226425,1.048235297
06/23/2018 03:53:37.000,3.167050362,1.048235297
06/23/2018 03:55:37.000,3.082414627,1.048235297
06/23/2018 03:57:37.000,2.999999046,1.048235297
06/23/2018 03:59:37.000,3.853060722,1.048235297
06/23/2018 04:01:37.000,3.872303963,1.048235297
06/23/2018 04:03:37.000,3.876602173,1.048235297
06/23/2018 04:05:37.000,4.200080872,0.013149976
06/23/2018 04:07:37.000,4.319109917,0.121578179
06/23/2018 04:09:37.000,4.360198021,0.230249688
06/23/2018 04:11:37.000,4.399977684,0.338078529
06/23/2018 04:13:37.000,4.399982452,0.431419313
06/23/2018 04:15:37.000,4.400026321,0.508652508
06/23/2018 04:17:37.000,4.399964333,0.573943019
06/23/2018 04:19:37.000,4.399961472,0.630581677
06/23/2018 04:21:37.000,4.400068283,0.68085587
06/23/2018 04:23:37.000,4.400022507,0.726397812
06/23/2018 04:25:37.000,4.400003433,0.768207133
06/23/2018 04:27:37.000,4.400084496,0.806908011
06/23/2018 04:29:37.000,4.399958611,0.842912674
06/23/2018 04:31:37.000,4.399980545,0.876500785
06/23/2018 04:33:37.000,4.399996758,0.907820642
06/23/2018 04:35:37.000,4.400012016,0.937072694
06/23/2018 04:37:37.000,4.399977684,0.964477539
06/23/2018 04:39:37.000,4.399964333,0.990261078
06/23/2018 04:41:37.000,4.400008202,1.014561057
06/23/2018 04:43:37.000,4.399959564,1.037502646
06/23/2018 04:45:37.000,4.400014877,1.047705054
06/23/2018 04:47:37.000,4.267248154,1.047705412
06/23/2018 04:49:37.000,4.253967285,1.047705412
06/23/2018 04:51:37.000,4.250688553,1.047705412
06/23/2018 04:53:37.000,3.325669289,1.047705412
06/23/2018 04:55:37.000,3.252696991,1.047705412
06/23/2018 04:57:37.000,3.172250748,1.047705412
06/23/2018 04:59:37.000,3.088562965,1.047705412
06/23/2018 05:01:37.000,2.999997139,1.047705412
06/23/2018 05:03:37.000,3.851198196,1.047705412
06/23/2018 05:05:37.000,3.870500565,1.047705412
06/23/2018 05:07:37.000,3.874754906,1.047705412
06/23/2018 05:09:37.000,4.200055122,0.013779159
06/23/2018 05:11:37.000,4.317077637,0.122187965
06/23/2018 05:13:37.000,4.356523514,0.230850637
06/23/2018 05:15:37.000,4.400009155,0.339056134
06/23/2018 05:17:37.000,4.399999619,0.433786154
06/23/2018 05:19:37.000,4.399934769,0.512090266
06/23/2018 05:21:37.000,4.400017738,0.578212202
06/23/2018 05:23:37.000,4.399987221,0.635556281
06/23/2018 05:25:37.000,4.400016785,0.686372757
06/23/2018 05:27:37.000,4.400017738,0.732223749
06/23/2018 05:29:37.000,4.399989128,0.77428633
06/23/2018 05:31:37.000,4.399981499,0.813183963
06/23/2018 05:33:37.000,4.400036812,0.849352777
06/23/2018 05:35:37.000,4.400022507,0.883145511
06/23/2018 05:37:37.000,4.40003109,0.914780796
06/23/2018 05:39:37.000,4.399993896,0.944385707
06/23/2018 05:41:37.000,4.400039673,0.972106278
06/23/2018 05:43:37.000,4.399980545,0.998102248
06/23/2018 05:45:37.000,4.400010109,1.022548795
06/23/2018 05:47:37.000,4.399981499,1.045593381
06/23/2018 05:49:37.000,4.399983406,1.05686152
06/23/2018 05:51:37.000,4.267025948,1.056865215
06/23/2018 05:53:37.000,4.253811836,1.056865215
06/23/2018 05:55:37.000,4.25039959,1.056865215
06/23/2018 05:57:37.000,3.324069023,1.056865215
06/23/2018 05:59:37.000,3.251605034,1.056865215
06/23/2018 06:01:37.000,3.167136192,1.056865215
06/23/2018 06:03:37.000,3.084410667,1.056865215
06/23/2018 06:05:37.000,2.999977112,1.056865215
06/23/2018 06:07:37.000,3.85249424,1.056865215
06/23/2018 06:09:37.000,3.871603012,1.056865215
06/23/2018 06:11:37.000,3.875908852,1.056865215
06/23/2018 06:13:37.000,4.200065613,0.012797466
06/23/2018 06:15:37.000,4.319052696,0.121210158
06/23/2018 06:17:37.000,4.358193398,0.22988151
06/23/2018 06:19:37.000,4.400019646,0.337958902
06/23/2018 06:21:37.000,4.39999485,0.432238698
06/23/2018 06:23:37.000,4.399964333,0.510289252
06/23/2018 06:25:37.000,4.399999619,0.576120317
06/23/2018 06:27:37.000,4.400027275,0.633049548
06/23/2018 06:29:37.000,4.399950027,0.683442235
06/23/2018 06:31:37.000,4.399971962,0.728833139
06/23/2018 06:33:37.000,4.39997673,0.770316422
06/23/2018 06:35:37.000,4.400029182,0.808720171
06/23/2018 06:37:37.000,4.400015831,0.844561338
06/23/2018 06:39:37.000,4.399971962,0.878130436
06/23/2018 06:41:37.000,4.400054932,0.90963012
06/23/2018 06:43:37.000,4.400008202,0.939240456
06/23/2018 06:45:37.000,4.400026321,0.96702832
06/23/2018 06:47:37.000,4.399987221,0.993056178
06/23/2018 06:49:37.000,4.400028229,1.017474771
06/23/2018 06:51:37.000,4.399996758,1.040453315
06/23/2018 06:53:37.000,4.400017738,1.050792813
06/23/2018 06:55:37.000,4.266862869,1.05079484
06/23/2018 06:57:37.000,4.253528595,1.05079484
06/23/2018 06:59:37.000,4.250235558,1.05079484
06/23/2018 07:01:37.000,3.316549301,1.05079484
06/23/2018 07:03:37.000,3.24287796,1.05079484
